model_period,block_id,block_kind,block_order,block_period,source_hour_index,source_timestamp,source_week_index,source_role,scored,annual_weight,heat_demand_mw,wind_cf,pv_cf,ambient_temperature_c,wind_available_mw,pv_available_mw,minimum_heat_constrained_net_chp_mw,positive_surplus_pressure_mw
230,representative_week_05,representative_week,2,62,733,2024-01-31T13:00:00,5,representative_scored,true,3,382.980555555556,0.612,0.8069195712346875,4.39,642.6,161.3839142469375,244.91274281632948,348.89665706326696
231,representative_week_05,representative_week,2,63,734,2024-01-31T14:00:00,5,representative_scored,true,3,389.287962962963,0.604,0.7364359183477874,5.2,634.1999999999999,147.2871836695575,248.0976025454094,329.5847862149667
232,representative_week_05,representative_week,2,64,735,2024-01-31T15:00:00,5,representative_scored,true,3,377.613888888889,0.506,0.6227468214927875,5.6,531.3,124.54936429855749,242.2029003339822,198.05226463253962
233,representative_week_05,representative_week,2,65,736,2024-01-31T16:00:00,5,representative_scored,true,3,383.57037037037,0.377,0.420597946284,5.66,395.85,84.1195892568,245.2105636688575,25.180152925657467
234,representative_week_05,representative_week,2,66,737,2024-01-31T17:00:00,5,representative_scored,true,3,375.601851851852,0.227,0.17462886946560005,5.2,238.35,34.92577389312001,241.18694317143218,0.0
235,representative_week_05,representative_week,2,67,738,2024-01-31T18:00:00,5,representative_scored,true,3,356.218055555556,0.116,0.0,4.21,121.80000000000001,0.0,231.39929695909714,0.0
236,representative_week_05,representative_week,2,68,739,2024-01-31T19:00:00,5,representative_scored,true,3,364.61712962963,0.054,0.0,3.51,56.7,0.0,235.6403220035019,0.0
237,representative_week_05,representative_week,2,69,740,2024-01-31T20:00:00,5,representative_scored,true,3,354.376851851852,0.043,0.0,2.57,45.15,0.0,230.46960031034834,0.0
238,representative_week_05,representative_week,2,70,741,2024-01-31T21:00:00,5,representative_scored,true,3,355.259722222222,0.085,0.0,2.25,89.25,0.0,230.91539651582053,0.0
239,representative_week_05,representative_week,2,71,742,2024-01-31T22:00:00,5,representative_scored,true,3,355.318981481481,0.21,0.0,0.17,220.5,0.0,230.9453188620713,0.0
