ele_load(kW),heat_load(kW),cool_load(kW),solarRadiation(W/m-2),windSpeed(m/s),temperature(C)
1759.5682000000002,541.8058,233.5463,0.0,3.79,3.27
1786.0734999999997,551.9851,237.0643,0.0,4.29,3.44
1843.3531,575.9348,244.667,0.0,4.92,3.82
1948.4407,626.3781,258.6152,0.0,5.18,3.81
2101.4161,685.0523,278.9196,0.0,5.38,3.61
2255.154,740.2656999999999,299.32509999999996,69.43,5.81,3.81
2399.9836999999998,785.0953,318.54830000000004,183.67,6.18,4.71
2528.3899,798.5361,335.5915,302.58,6.69,5.87
2612.5196,836.9124,346.75800000000004,424.02,7.49,7.01
2654.5071999999996,805.3795,352.33099999999996,477.71,8.11,8.3
2676.6977,769.7764999999999,355.2763,503.66,8.26,9.0
2678.4952999999996,770.2935000000001,355.51489999999995,483.15,8.26,9.29
2658.0252,716.3606,352.7979,603.74,8.13,9.43
2621.7992,668.0921,347.9897,464.28,7.85,9.36
2568.8206,672.0045,340.95779999999996,405.02,7.43,9.19
2493.0095,657.8053,330.8955,346.92,7.08,8.98
2403.9552,637.0232,319.0754,240.91,6.71,8.77
2318.2743,616.9377,307.703,147.54,6.1,8.34
2224.0525,614.4768,295.197,77.88,5.16,7.58
2125.8327,630.5694,282.1604,17.12,4.04,6.31
2055.0504,621.1822,272.7655,0.0,3.4,4.99
1996.6195,612.5428999999999,265.01,0.0,3.35,4.25
1925.7587000000003,606.0327000000001,255.6047,0.0,3.43,3.55
1874.9598999999998,598.5193,248.8622,0.0,3.45,2.96
1759.5682000000002,573.6114,233.5463,0.0,3.5,2.45
1786.0734999999997,588.3054,237.0643,0.0,3.54,2.04
1843.3531,619.6675,244.667,0.0,3.5,1.62
1948.4407,652.7929,258.6152,0.0,3.45,1.33
2101.4161,708.7927999999999,278.9196,0.0,3.37,1.05
2255.154,763.1953,299.32509999999996,93.49,3.31,2.2
2399.9836999999998,795.9408,318.54830000000004,246.38,4.06,4.65
2528.3899,818.5310000000001,335.5915,414.09,4.55,6.77
2612.5196,819.2036,346.75800000000004,563.36,4.7,8.16
2654.5071999999996,784.3872,352.33099999999996,584.02,4.72,9.12
2676.6977,815.1361,355.2763,688.63,4.76,9.93
2678.4952999999996,803.5795000000002,355.51489999999995,706.73,4.78,10.66
2658.0252,788.4295999999999,352.7979,682.66,4.81,11.29
2621.7992,783.6080999999999,347.9897,502.19,4.79,11.55
2568.8206,767.7737,340.95779999999996,523.62,4.62,11.52
2493.0095,747.9317,330.8955,399.54,4.22,11.4
2403.9552,718.4985,319.0754,290.8,3.69,11.26
2318.2743,692.89,307.703,184.09,2.99,11.01
2224.0525,669.7540000000001,295.197,97.94,1.58,10.17
2125.8327,649.7825,282.1604,22.04,0.95,9.1
2055.0504,637.4339,272.7655,0.0,1.21,8.33
1996.6195,628.3325,265.01,0.0,2.12,7.0
1925.7587000000003,603.8571000000001,255.6047,0.0,2.65,6.32
1874.9598999999998,577.3371,248.8622,0.0,2.93,6.02
1759.5682000000002,525.903,233.5463,0.0,3.3,5.75
1786.0734999999997,519.7003,237.0643,0.0,3.67,5.39
1843.3531,525.9546,244.667,0.0,3.64,4.73
1948.4407,553.7375,258.6152,0.0,3.26,3.79
2101.4161,594.8383,278.9196,7.16,3.06,2.95
2255.154,633.2608,299.32509999999996,68.11,3.67,3.75
2399.9836999999998,665.7957000000001,318.54830000000004,188.9,3.76,5.29
2528.3899,704.2742,335.5915,293.05,3.56,7.71
2612.5196,721.8052,346.75800000000004,422.02,4.68,10.94
2654.5071999999996,745.4014999999999,352.33099999999996,528.48,5.2,12.31
2676.6977,751.6327,355.2763,603.19,5.45,12.6
2678.4952999999996,749.1115000000001,355.51489999999995,529.53,5.69,12.47
2658.0252,728.3720999999999,352.7979,391.96,6.16,12.64
2621.7992,694.7495999999999,347.9897,362.92,6.98,13.55
2568.8206,619.7667,340.95779999999996,199.52,7.52,14.15
2493.0095,578.9447,330.8955,149.73,7.34,13.82
2403.9552,566.4113,319.0754,92.9,6.39,12.86
2318.2743,548.8425,307.703,50.69,5.4,12.02
2224.0525,541.6114,295.197,34.64,4.86,11.29
2125.8327,553.7171,282.1604,14.02,5.1,10.75
2055.0504,574.7488000000001,272.7655,0.0,5.66,10.52
1996.6195,603.5201999999999,265.01,0.0,5.48,10.36
1925.7587000000003,595.1547,255.6047,0.0,5.19,10.15
1874.9598999999998,583.6918000000001,248.8622,0.0,4.78,9.89
1759.5682000000002,535.8422,233.5463,0.0,4.12,9.58
1786.0734999999997,519.7003,237.0643,0.0,3.55,9.26
1843.3531,536.3672,244.667,0.0,3.03,8.79
1948.4407,582.3534999999999,258.6152,0.0,2.92,8.19
2101.4161,604.3345,278.9196,5.96,3.32,7.84
2255.154,640.904,299.32509999999996,46.67,4.03,8.11
2399.9836999999998,671.2184,318.54830000000004,129.59,4.2,8.9
2528.3899,698.5614,335.5915,234.77,4.2,10.46
2612.5196,692.2905999999999,346.75800000000004,340.37,4.36,12.26
2654.5071999999996,679.4257000000001,352.33099999999996,462.47,4.33,13.74
2676.6977,660.9136,355.2763,520.88,4.08,14.77
2678.4952999999996,664.3835,355.51489999999995,592.04,3.82,15.56
2658.0252,626.2744,352.7979,594.59,3.57,16.05
2621.7992,582.1956,347.9897,561.2,3.36,16.26
2568.8206,538.5079999999999,340.95779999999996,464.91,3.23,16.27
2493.0095,519.7991999999999,330.8955,371.21,3.18,16.21
2403.9552,498.51529999999997,319.0754,265.46,3.01,15.81
2318.2743,483.3664,307.703,154.94,2.53,15.42
2224.0525,488.84680000000003,295.197,78.22,1.69,14.68
2125.8327,496.07779999999997,282.1604,22.73,1.86,12.8
2055.0504,539.9237,272.7655,0.0,2.08,11.56
1996.6195,551.6401,265.01,0.0,2.23,10.82
1925.7587000000003,553.8182,255.6047,0.0,2.45,10.02
1874.9598999999998,562.5096,248.8622,0.0,2.63,9.38
1759.5682000000002,545.7815,233.5463,0.0,2.72,8.84
1786.0734999999997,556.0207,237.0643,0.0,2.73,8.32
1843.3531,578.0173,244.667,0.0,2.7,7.88
1948.4407,586.756,258.6152,0.0,2.66,7.62
2101.4161,613.8307,278.9196,6.11,2.57,7.53
2255.154,635.8085000000001,299.32509999999996,43.47,2.74,8.4
2399.9836999999998,660.373,318.54830000000004,97.63,3.28,9.4
2528.3899,650.0022,335.5915,160.62,3.32,10.18
2612.5196,603.7466000000001,346.75800000000004,231.48,3.7,10.77
2654.5071999999996,526.4818,352.33099999999996,220.2,4.42,11.26
2676.6977,473.4274,355.2763,198.94,5.24,11.58
2678.4952999999996,473.7454,355.51489999999995,243.07,6.06,12.26
2658.0252,440.0961,352.7979,321.73,6.6,12.65
2621.7992,413.3645,347.9897,287.75,6.97,12.78
2568.8206,407.91369999999995,340.95779999999996,235.69,7.12,12.8
2493.0095,401.5083,330.8955,185.62,6.94,12.58
2403.9552,389.88160000000005,319.0754,191.65,6.49,12.31
2318.2743,402.176,307.703,139.98,5.86,11.73
2224.0525,524.0232,295.197,80.99,4.79,10.72
2125.8327,520.0942,282.1604,23.69,2.77,8.51
2055.0504,507.42030000000005,272.7655,0.0,2.58,6.19
1996.6195,486.22589999999997,265.01,0.0,2.54,5.23
1925.7587000000003,510.3061,255.6047,0.0,2.45,4.56
1874.9598999999998,507.436,248.8622,0.0,2.32,4.07
2228.0138,572.7811,295.7228,0.0,2.29,3.65
2043.7307999999998,530.0231,271.263,0.0,2.28,3.25
1859.4479000000001,515.842,246.8033,0.0,2.18,3.08
1761.539,474.74989999999997,233.80790000000002,0.0,2.33,2.83
1663.6301,457.76,220.8125,7.61,2.58,2.46
1565.7212,427.2819,207.81709999999998,66.33,2.64,3.84
1602.5401000000002,399.31020000000007,212.7041,169.77,3.59,6.16
1639.3591000000001,380.70369999999997,217.59099999999998,301.27,3.83,8.37
1643.918,370.6193,218.19619999999998,435.81,3.69,9.8
1648.4770999999998,349.2989,218.8013,554.04,3.7,11.07
1653.0360999999998,320.3849,219.4064,668.14,3.77,12.21
1606.5137,293.2187,213.2315,658.97,4.05,13.17
1559.9913000000001,274.1533,207.0566,737.48,4.6,13.84
1495.3869,293.2088,198.4817,676.55,5.13,14.23
1430.7825,295.0892,189.9068,635.64,5.47,14.35
1366.1781,289.4821,181.3319,532.05,5.58,14.27
1330.1542000000002,262.3134,176.5505,409.27,5.55,14.03
1294.1302,258.1334,171.769,271.6,5.39,13.55
1280.3538,258.2784,169.9405,143.34,4.46,12.52
1266.5774000000001,281.2556,168.112,34.43,3.9,10.11
1252.8011,306.5033,166.28349999999998,0.0,4.62,8.11
1254.6778,309.7973,166.53259999999997,0.0,5.34,7.22
1256.5546000000002,362.7851,166.78169999999997,0.0,5.76,6.47
1241.4358,351.4076,164.7749,0.0,5.16,5.44
1226.3168999999998,340.2009,162.7682,0.0,4.58,4.62
1211.1981,341.48,160.76149999999998,0.0,4.04,3.85
1189.0524,331.2064,157.82209999999998,0.0,3.68,3.18
1166.9067,323.7195,154.8828,0.0,3.53,2.71
1181.4756,335.7697,156.8165,10.05,3.53,2.55
1196.0446000000002,349.3686,158.7502,105.2,4.18,4.36
1210.6135,327.6384,160.6839,261.37,5.04,6.8
1251.7078999999999,330.27549999999997,166.1384,425.36,6.71,8.9
1292.8020999999999,319.2107,171.59279999999998,577.23,6.92,10.36
1315.2967999999998,309.9056,174.5785,715.7,6.86,11.64
1337.7915,310.6716,177.56419999999997,810.48,6.76,12.73
1360.2862,312.822,180.5499,861.98,6.83,13.49
1335.8113999999998,280.0294,177.3014,844.03,7.0,13.91
1311.3367,255.6396,174.0528,814.77,7.23,14.1
1308.6468,272.85630000000003,173.69580000000002,680.42,7.5,14.05
1305.9569000000001,264.9186,173.33880000000002,622.23,7.63,13.78
1303.267,312.96049999999997,172.9818,474.77,7.64,13.22
1356.8483,331.9588,180.0936,327.5,7.44,12.35
1410.4295000000002,351.4414,187.2054,176.85,6.73,11.19
1427.842,355.7801,189.5165,44.96,5.31,9.25
1445.2545,373.18089999999995,191.8277,0.0,4.71,7.1
1462.6670000000001,392.54879999999997,194.1388,0.0,4.6,5.98
1483.26,409.80550000000005,196.8721,0.0,4.33,5.01
1503.8529,422.2909,199.6054,0.0,4.0,4.2
1759.5682000000002,494.0973,233.5463,0.0,3.76,3.55
1786.0734999999997,499.5223,237.0643,0.0,3.63,3.06
1843.3531,515.5421,244.667,0.0,3.66,2.78
1948.4407,542.7314,258.6152,0.0,3.75,2.59
2101.4161,594.8383,278.9196,11.32,3.89,2.48
2255.154,638.3563,299.32509999999996,110.09,4.55,4.05
2399.9836999999998,679.3525,318.54830000000004,269.3,4.86,6.12
2528.3899,732.8384,335.5915,435.73,5.84,8.65
2612.5196,745.4169,346.75800000000004,586.81,5.81,10.51
2654.5071999999996,730.4069999999999,352.33099999999996,716.47,5.71,12.01
2676.6977,739.5368,355.2763,811.52,5.84,13.17
2678.4952999999996,697.6695,355.51489999999995,790.7,6.06,13.95
2658.0252,680.3261,352.7979,850.02,6.35,14.43
2621.7992,671.0541000000001,347.9897,740.84,6.56,14.59
2568.8206,605.2563,340.95779999999996,741.1,6.77,14.51
2493.0095,607.1092,330.8955,609.09,6.95,14.17
2403.9552,574.5589,319.0754,438.25,6.99,13.57
2318.2743,575.0329999999999,307.703,285.83,6.8,12.66
2224.0525,559.1996,295.197,141.76,6.18,11.55
2125.8327,553.7171,282.1604,35.91,4.62,9.83
2055.0504,551.5321,272.7655,0.0,3.69,7.57
1996.6195,551.6401,265.01,0.0,3.87,6.66
1925.7587000000003,566.8717999999999,255.6047,0.0,4.01,6.01
1874.9598999999998,566.746,248.8622,0.0,3.9,5.32
1759.5682000000002,527.8908,233.5463,0.0,3.62,4.57
1786.0734999999997,529.7893,237.0643,0.0,3.34,3.83
1843.3531,555.1097,244.667,0.0,3.17,3.33
1948.4407,606.5671,258.6152,0.0,3.17,3.15
2101.4161,670.808,278.9196,11.16,3.17,3.06
2255.154,707.1451,299.32509999999996,105.25,2.86,4.9
2399.9836999999998,695.6206,318.54830000000004,256.92,3.52,7.68
2528.3899,678.5664,335.5915,416.35,3.66,10.0
2612.5196,689.3391,346.75800000000004,580.01,3.73,11.63
2654.5071999999996,697.4191000000001,352.33099999999996,700.35,3.91,12.73
2676.6977,657.8896000000001,355.2763,688.53,4.21,13.62
2678.4952999999996,758.1895000000001,355.51489999999995,718.7,4.59,14.38
2658.0252,749.3922,352.7979,570.19,4.83,14.96
2621.7992,733.255,347.9897,670.4,4.95,15.28
2568.8206,683.6129000000001,340.95779999999996,607.61,5.14,15.31
2493.0095,632.4572000000001,330.8955,577.12,5.33,15.07
2403.9552,666.8975,319.0754,439.38,5.58,14.46
2318.2743,630.0329,307.703,300.09,5.61,13.5
2224.0525,654.6784,295.197,150.77,4.97,12.17
2125.8327,649.7825,282.1604,39.2,3.48,9.88
2055.0504,637.4339,272.7655,0.0,3.12,7.47
1996.6195,635.0994,265.01,0.0,3.03,6.53
1925.7587000000003,606.0327000000001,255.6047,0.0,2.9,5.76
1874.9598999999998,592.1646,248.8622,0.0,2.83,4.79
1759.5682000000002,583.5507,233.5463,0.0,2.66,4.04
1786.0734999999997,620.5902,237.0643,0.0,2.36,3.7
1843.3531,663.4002,244.667,0.0,1.95,3.69
1948.4407,714.4273,258.6152,0.0,1.56,3.62
2101.4161,777.6403,278.9196,12.06,1.37,3.65
2255.154,814.15,299.32509999999996,100.08,1.26,4.44
2399.9836999999998,817.6316,318.54830000000004,249.28,1.84,6.73
2528.3899,829.9567,335.5915,402.97,3.08,9.63
2612.5196,825.1065,346.75800000000004,575.5,4.31,11.97
2654.5071999999996,793.3839,352.33099999999996,700.97,4.88,13.33
2676.6977,818.16,355.2763,743.64,5.17,14.45
2678.4952999999996,809.6315000000001,355.51489999999995,663.01,5.57,15.33
2658.0252,794.4354,352.7979,767.08,6.02,15.86
2621.7992,774.7222999999999,347.9897,687.83,6.47,16.03
2568.8206,764.8716000000001,340.95779999999996,631.62,6.81,15.83
2493.0095,716.9508000000001,330.8955,504.66,7.04,15.4
2403.9552,696.7718000000001,319.0754,356.34,7.15,14.48
2318.2743,669.3186000000001,307.703,228.09,6.99,13.16
2224.0525,644.6279999999999,295.197,104.3,6.3,11.78
2125.8327,637.7743,282.1604,28.79,5.1,10.33
2055.0504,651.3639,272.7655,0.0,4.08,9.01
1996.6195,662.1674,265.01,0.0,3.8,8.38
1925.7587000000003,612.5595,255.6047,0.0,3.64,7.9
1874.9598999999998,602.7557,248.8622,0.0,3.29,7.61
1759.5682000000002,569.6357,233.5463,0.0,3.18,7.4
1786.0734999999997,592.341,237.0643,0.0,3.55,7.46
1843.3531,621.75,244.667,0.0,4.14,7.61
1948.4407,650.5916,258.6152,0.0,4.42,7.28
2101.4161,706.4187,278.9196,8.22,4.73,6.98
2255.154,760.6475999999999,299.32509999999996,48.27,5.14,7.64
2399.9836999999998,776.9613,318.54830000000004,98.95,5.4,8.87
2528.3899,749.9769,335.5915,153.4,6.38,10.06
2612.5196,718.8538000000001,346.75800000000004,163.41,7.29,10.85
2654.5071999999996,694.4202,352.33099999999996,200.16,7.8,11.51
2676.6977,688.1293000000001,355.2763,190.2,8.16,11.73
2678.4952999999996,682.5395,355.51489999999995,161.21,8.5,11.74
2658.0252,689.3347,352.7979,186.07,8.5,11.68
2621.7992,685.8638000000001,347.9897,251.43,8.28,11.6
2568.8206,660.3961,340.95779999999996,184.62,8.0,11.75
2493.0095,660.6217,330.8955,146.77,7.71,12.62
2403.9552,631.5916,319.0754,166.75,7.59,13.17
2318.2743,619.5567,307.703,69.68,7.41,12.9
2224.0525,599.4011999999999,295.197,47.27,7.03,12.23
2125.8327,584.9382999999999,282.1604,30.6,6.8,11.3
2055.0504,586.3571,272.7655,0.0,6.57,10.49
1996.6195,580.9636,265.01,0.0,6.18,9.89
1925.7587000000003,569.0475,255.6047,0.0,5.79,9.52
1874.9598999999998,562.5096,248.8622,0.0,5.36,9.34
1759.5682000000002,541.8058,233.5463,0.0,4.8,9.23
1786.0734999999997,556.0207,237.0643,0.0,4.08,9.12
1843.3531,567.6048,244.667,0.0,3.41,9.0
1948.4407,604.3658,258.6152,0.0,2.95,8.83
2101.4161,651.8155,278.9196,8.85,2.82,8.61
2255.154,684.2155,299.32509999999996,48.64,3.35,9.07
2399.9836999999998,698.332,318.54830000000004,99.32,3.81,10.01
2528.3899,678.5664,335.5915,155.91,4.19,11.34
2612.5196,677.5332,346.75800000000004,222.4,4.46,12.73
2654.5071999999996,658.4334,352.33099999999996,352.16,4.66,14.35
2676.6977,636.7218,355.2763,492.45,4.81,15.73
2678.4952999999996,615.9675,355.51489999999995,570.15,4.89,16.73
2658.0252,617.2657,352.7979,500.29,4.9,17.4
2621.7992,620.7009,347.9897,529.33,4.89,17.78
2568.8206,596.55,340.95779999999996,371.65,4.91,18.05
2493.0095,567.6789,330.8955,376.71,4.83,17.92
2403.9552,550.1163,319.0754,272.55,4.53,17.21
2318.2743,533.1282,307.703,174.66,3.96,16.69
2224.0525,524.0232,295.197,78.05,2.8,16.05
2125.8327,529.7007,282.1604,29.19,2.02,14.5
2055.0504,556.1754,272.7655,0.0,2.32,13.22
1996.6195,571.941,265.01,0.0,2.45,12.96
1925.7587000000003,564.6962,255.6047,0.0,2.63,12.6
1874.9598999999998,573.1007,248.8622,0.0,2.86,12.28
2228.0138,696.1177,295.7228,0.0,3.05,11.89
2043.7307999999998,661.6294,271.263,0.0,3.24,11.41
1859.4479000000001,618.7759,246.8033,0.0,3.38,10.8
1761.539,586.1943,233.80790000000002,0.0,3.42,10.0
1663.6301,576.1665,220.8125,10.43,3.35,9.3
1565.7212,521.0313000000001,207.81709999999998,70.08,4.14,10.38
1602.5401000000002,489.83279999999996,212.7041,182.3,3.89,11.91
1639.3591000000001,445.5254,217.59099999999998,326.43,4.14,14.3
1643.918,413.33490000000006,218.19619999999998,474.37,5.02,16.71
1648.4770999999998,386.54589999999996,218.8013,612.29,5.5,18.37
1653.0360999999998,363.33740000000006,219.4064,721.57,5.55,19.56
1606.5137,340.4072,213.2315,694.41,5.46,20.54
1559.9913000000001,314.6881,207.0566,747.38,5.33,21.34
1495.3869,294.8982,198.4817,588.16,5.14,21.91
1430.7825,274.0759,189.9068,574.28,4.81,22.24
1366.1781,258.6136,181.3319,476.07,4.33,22.33
1330.1542000000002,257.8052,176.5505,337.73,3.85,22.12
1294.1302,256.6714,171.769,219.41,3.1,21.41
1280.3538,259.7249,169.9405,108.86,2.64,20.12
1266.5774000000001,272.6702,168.112,37.62,3.04,18.11
1252.8011,295.1805,166.28349999999998,0.0,3.71,16.15
1254.6778,312.6322,166.53259999999997,0.0,4.29,14.98
1256.5546000000002,320.1977,166.78169999999997,0.0,4.22,13.88
1241.4358,330.37010000000004,164.7749,0.0,3.74,12.86
1226.3168999999998,337.43,162.7682,0.0,3.26,11.92
1211.1981,341.48,160.76149999999998,0.0,3.03,11.19
1189.0524,350.01279999999997,157.82209999999998,0.0,2.94,10.6
1166.9067,339.5391,154.8828,0.0,2.96,10.2
1181.4756,342.4435,156.8165,12.22,3.14,10.16
1196.0446000000002,335.8564,158.7502,90.11,3.79,11.37
1210.6135,316.69699999999995,160.6839,134.35,3.82,12.78
1251.7078999999999,304.8216,166.1384,231.44,3.34,14.87
1292.8020999999999,288.5396,171.59279999999998,338.47,3.82,17.95
1315.2967999999998,268.2992,174.5785,502.56,4.2,20.14
1337.7915,250.21739999999997,177.56419999999997,702.68,4.47,21.48
1360.2862,251.35119999999998,180.5499,747.87,4.67,22.21
1335.8113999999998,225.7011,177.3014,667.79,4.77,22.71
1311.3367,215.64,174.0528,642.68,4.81,22.94
1308.6468,203.37009999999998,173.69580000000002,479.59,4.86,22.94
1305.9569000000001,204.4276,173.33880000000002,416.64,4.96,22.73
1303.267,196.6447,172.9818,304.96,4.87,22.1
1356.8483,213.9267,180.0936,202.63,4.86,21.28
1410.4295000000002,222.3745,187.2054,119.63,5.13,19.94
1427.842,244.4769,189.5165,37.87,5.51,18.24
1445.2545,288.2773,191.8277,0.0,5.64,16.73
1462.6670000000001,321.4943,194.1388,0.0,5.44,15.62
1483.26,347.8047,196.8721,0.0,4.91,14.72
1503.8529,367.92409999999995,199.6054,0.0,4.34,13.9
1759.5682000000002,444.401,233.5463,0.0,3.88,13.07
1786.0734999999997,428.89939999999996,237.0643,0.0,3.78,12.41
1843.3531,450.9843,244.667,0.0,3.69,11.87
1948.4407,500.90799999999996,258.6152,0.0,3.57,11.4
2101.4161,552.1054,278.9196,13.63,3.69,11.06
2255.154,595.0448,299.32509999999996,64.47,4.02,11.69
2399.9836999999998,595.3004,318.54830000000004,95.72,3.6,12.77
2528.3899,592.8738000000001,335.5915,149.12,3.52,14.23
2612.5196,568.3290000000001,346.75800000000004,219.67,4.07,16.44
2654.5071999999996,556.4708,352.33099999999996,330.4,4.55,18.72
2676.6977,552.0507,355.2763,433.91,4.79,20.44
2678.4952999999996,552.4214,355.51489999999995,632.03,4.83,21.37
2658.0252,521.1737,352.7979,541.04,5.0,21.76
2621.7992,487.4132,347.9897,621.72,5.26,21.81
2568.8206,471.7598,340.95779999999996,568.21,5.46,21.39
2493.0095,429.6728,330.8955,468.67,5.68,20.92
2403.9552,406.17659999999995,319.0754,285.45,5.73,20.23
2318.2743,389.0808,307.703,167.29,5.43,19.19
2224.0525,355.67910000000006,295.197,78.82,4.75,17.9
2125.8327,380.7993,282.1604,25.99,4.56,16.73
2055.0504,458.6652,272.7655,0.0,4.5,15.98
1996.6195,472.69199999999995,265.01,0.0,4.57,15.51
1925.7587000000003,484.1989,255.6047,0.0,4.98,15.19
1874.9598999999998,496.8449,248.8622,0.0,5.34,14.94
1759.5682000000002,482.17019999999997,233.5463,0.0,5.57,14.68
1786.0734999999997,511.62909999999994,237.0643,0.0,5.57,14.44
1843.3531,540.5322,244.667,0.0,5.51,14.21
1948.4407,562.5425,258.6152,0.0,5.17,13.87
2101.4161,620.9529,278.9196,12.49,4.98,13.62
2255.154,656.1904,299.32509999999996,69.44,4.46,13.58
2399.9836999999998,595.3004,318.54830000000004,81.86,4.07,13.98
2528.3899,532.8889,335.5915,73.47,3.97,14.69
2612.5196,470.93059999999997,346.75800000000004,86.78,4.02,15.51
2654.5071999999996,451.50930000000005,352.33099999999996,118.22,3.96,16.08
2676.6977,458.30760000000004,355.2763,315.7,3.97,16.37
2678.4952999999996,452.56339999999994,355.51489999999995,209.69,4.11,16.59
2658.0252,413.07020000000006,352.7979,308.52,4.37,16.88
2621.7992,419.2884,347.9897,148.19,4.79,17.06
2568.8206,428.2283,340.95779999999996,182.58,5.24,17.07
2493.0095,438.1222,330.8955,130.48,5.66,16.92
2403.9552,419.75589999999994,319.0754,170.17,5.93,16.4
2318.2743,412.65219999999994,307.703,86.46,6.21,15.52
2224.0525,408.4437,295.197,59.22,6.5,14.38
2125.8327,431.2336,282.1604,22.99,6.68,13.19
2055.0504,456.3436,272.7655,0.0,6.71,12.23
1996.6195,486.22589999999997,265.01,0.0,6.56,11.68
1925.7587000000003,495.0769,255.6047,0.0,6.51,11.44
1874.9598999999998,482.01739999999995,248.8622,0.0,6.3,11.31
1759.5682000000002,434.4617,233.5463,0.0,6.24,11.15
1786.0734999999997,445.0418,237.0643,0.0,6.29,10.95
1843.3531,465.56190000000004,244.667,0.0,6.36,10.74
1948.4407,503.1093,258.6152,0.0,6.55,10.58
2101.4161,516.4946,278.9196,11.9,6.67,10.46
2255.154,587.4015,299.32509999999996,62.89,6.92,10.71
2399.9836999999998,673.9298,318.54830000000004,48.82,7.57,11.24
2528.3899,735.6948,335.5915,54.89,8.05,11.8
2612.5196,739.5139999999999,346.75800000000004,71.47,8.2,12.4
2654.5071999999996,727.4081,352.33099999999996,101.41,8.38,13.28
2676.6977,715.3451000000001,355.2763,121.21,8.53,14.53
2678.4952999999996,688.5915,355.51489999999995,160.16,8.55,15.52
2658.0252,632.2801000000001,352.7979,183.75,8.59,16.19
2621.7992,641.4346,347.9897,242.91,8.59,16.35
2568.8206,619.7667,340.95779999999996,260.7,8.5,16.18
2493.0095,581.7611,330.8955,287.47,8.37,15.72
2403.9552,577.2747,319.0754,317.91,8.1,15.16
2318.2743,585.5091,307.703,266.52,7.62,14.49
2224.0525,581.813,295.197,175.52,6.78,13.53
2125.8327,575.3318,282.1604,63.81,4.93,12.07
2055.0504,581.7138,272.7655,0.0,2.94,9.62
1996.6195,589.9863,265.01,0.0,2.61,8.37
1925.7587000000003,588.6279,255.6047,0.0,2.51,7.6
1874.9598999999998,583.6918000000001,248.8622,0.0,2.49,7.03
1759.5682000000002,555.7208,233.5463,0.0,2.47,6.65
1786.0734999999997,568.1274,237.0643,0.0,2.46,6.42
1843.3531,592.5948999999999,244.667,0.0,2.44,6.43
